Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count
8404,7,2005.0,4,447,0.76,0.2,0.0,0.03,0.99,51.0,22.0
2853,17,2009.0,9,457,0.35,0.52,0.04,0.08,0.99,70.0,35.0
384,4,2007.0,1,85,0.28,0.04,0.64,0.03,0.99,78.0,48.0
152,19,2006.0,9,349,0.37,0.3,0.12,0.19,0.99,75.0,26.0
1890,28,2011.0,7,349,0.64,0.27,0.0,0.09,0.99,89.0,66.0
1294,26,2009.0,6,490,0.61,0.29,0.0,0.09,0.99,58.0,7.0
7576,4,2008.0,5,527,0.16,0.78,0.0,0.04,0.99,71.0,5.0
5855,19,2008.0,6,496,0.52,0.27,0.0,0.19,0.98,79.0,26.0
7454,19,2008.0,10,277,0.02,0.53,0.19,0.25,0.98,80.0,17.0
5206,4,2008.0,9,139,0.58,0.31,0.0,0.1,0.98,68.96767850559173,26.360820941378886
3136,18,2015.0,7,466,0.37,0.32,0.15,0.14,0.98,68.96767850559173,26.360820941378886
2918,26,2009.0,10,139,0.23,0.64,0.0,0.11,0.98,75.0,21.0
9508,17,2010.0,7,349,0.28,0.18,0.45,0.07,0.98,77.0,55.0
2958,13,2008.0,7,66,0.02,0.88,0.0,0.08,0.98,91.0,48.0
5548,6,2005.0,3,361,0.5,0.19,0.28,0.02,0.98,54.0,27.0
9647,11,1993.0,5,361,0.62,0.13,0.21,0.02,0.98,68.96767850559173,26.360820941378886
11360,4,2005.0,11,490,0.86,0.03,0.01,0.08,0.98,44.0,19.0
6269,10,1998.0,6,139,0.94,0.04,0.0,0.01,0.98,68.96767850559173,26.360820941378886
10750,26,2007.0,2,490,0.38,0.5,0.0,0.11,0.98,59.0,13.0
1940,28,2013.0,0,139,0.64,0.26,0.0,0.08,0.98,78.0,68.0
7968,17,2013.0,3,527,0.53,0.24,0.05,0.16,0.98,68.96767850559173,26.360820941378886
10242,28,2013.0,0,527,0.57,0.32,0.01,0.08,0.98,82.0,58.0
5397,16,2009.0,10,139,0.88,0.0,0.0,0.1,0.98,68.96767850559173,26.360820941378886
6289,28,2009.0,10,496,0.88,0.02,0.0,0.08,0.97,82.0,46.0
6370,29,2005.0,10,139,0.73,0.21,0.0,0.03,0.97,87.0,38.0
5402,28,2015.0,10,139,0.85,0.02,0.0,0.1,0.97,68.96767850559173,26.360820941378886
3685,13,2005.0,0,496,0.0,0.93,0.0,0.04,0.97,93.0,47.0
5394,17,2007.0,10,139,0.89,0.0,0.0,0.08,0.97,81.0,31.0
3175,6,2003.0,11,361,0.49,0.18,0.29,0.01,0.97,88.0,31.0
1078,28,2009.0,0,139,0.62,0.26,0.0,0.09,0.97,82.0,88.0
2192,17,2013.0,0,127,0.49,0.32,0.0,0.16,0.97,75.0,21.0
9536,4,2006.0,9,349,0.09,0.01,0.86,0.01,0.97,66.0,9.0
6460,16,2003.0,10,139,0.47,0.37,0.0,0.12,0.97,85.0,19.0
3687,16,2007.0,0,496,0.78,0.03,0.03,0.13,0.97,75.0,37.0
2213,4,2010.0,0,127,0.53,0.35,0.0,0.09,0.97,68.96767850559173,26.360820941378886
10892,26,2010.0,3,490,0.86,0.04,0.0,0.06,0.97,68.96767850559173,26.360820941378886
2925,29,2004.0,10,139,0.33,0.6,0.0,0.04,0.97,81.0,34.0
5600,13,2012.0,7,139,0.4,0.44,0.0,0.12,0.97,89.0,23.0
1289,4,2006.0,6,490,0.85,0.04,0.0,0.07,0.97,54.0,17.0
621,26,2009.0,3,21,0.59,0.29,0.0,0.09,0.97,79.0,20.0
8007,23,1992.0,7,468,0.0,0.0,0.97,0.0,0.97,68.96767850559173,26.360820941378886
8696,28,2011.0,0,21,0.53,0.34,0.0,0.1,0.97,78.0,35.0
2317,0,1981.0,4,53,0.9,0.05,0.0,0.01,0.97,68.96767850559173,26.360820941378886
5078,7,2006.0,0,290,0.75,0.19,0.0,0.03,0.97,84.0,25.0
5659,15,2000.0,8,139,0.54,0.37,0.0,0.06,0.97,86.0,16.0
1884,16,2002.0,7,457,0.38,0.25,0.26,0.07,0.96,87.0,41.0
3021,13,2012.0,8,527,0.22,0.62,0.0,0.12,0.96,88.0,43.0
2830,18,2015.0,8,496,0.36,0.41,0.05,0.15,0.96,76.0,46.0
1940,17,2013.0,0,139,0.44,0.36,0.0,0.16,0.96,76.0,37.0
2475,26,2012.0,7,466,0.0,0.0,0.96,0.0,0.96,68.96767850559173,26.360820941378886
4456,15,1999.0,3,457,0.54,0.36,0.0,0.06,0.96,68.96767850559173,26.360820941378886
1832,15,1999.0,9,277,0.0,0.0,0.9,0.06,0.96,68.96767850559173,26.360820941378886
6070,10,1996.0,2,178,0.72,0.22,0.0,0.02,0.96,68.96767850559173,26.360820941378886
9000,11,1986.0,8,227,0.32,0.06,0.57,0.01,0.96,68.96767850559173,26.360820941378886
6457,16,2000.0,10,139,0.47,0.37,0.0,0.12,0.96,85.0,22.0
3038,13,2012.0,9,161,0.0,0.81,0.0,0.15,0.96,65.0,12.0
3774,26,2010.0,3,21,0.47,0.4,0.0,0.09,0.96,77.0,26.0
11376,26,2008.0,4,490,0.49,0.37,0.0,0.1,0.96,82.0,48.0
2467,2,2012.0,7,466,0.0,0.0,0.96,0.0,0.96,68.96767850559173,26.360820941378886
8518,16,2002.0,4,457,0.36,0.28,0.22,0.09,0.96,71.0,33.0
6074,29,2002.0,2,327,0.77,0.15,0.0,0.04,0.96,81.0,27.0
10071,13,2011.0,0,349,0.25,0.56,0.0,0.14,0.96,88.0,76.0
8743,17,2012.0,8,6,0.38,0.38,0.06,0.14,0.96,70.0,21.0
2669,29,2004.0,10,201,0.88,0.04,0.0,0.04,0.95,85.0,28.0
3467,19,2006.0,1,457,0.3,0.43,0.0,0.22,0.95,52.0,47.0
5559,2,2012.0,10,361,0.26,0.29,0.34,0.05,0.95,69.0,58.0
7194,2,2011.0,9,361,0.4,0.36,0.13,0.07,0.95,71.0,64.0
11021,16,2004.0,3,402,0.8,0.03,0.0,0.13,0.95,60.0,8.0
6219,4,2008.0,10,527,0.3,0.54,0.0,0.11,0.95,63.0,4.0
10243,16,2005.0,0,527,0.36,0.45,0.0,0.14,0.95,87.0,29.0
8809,28,2008.0,4,447,0.54,0.32,0.0,0.09,0.95,60.0,50.0
8923,7,2003.0,4,490,0.74,0.19,0.0,0.03,0.95,71.0,10.0
2193,17,2014.0,0,127,0.46,0.33,0.0,0.16,0.95,68.96767850559173,26.360820941378886
7243,17,2012.0,0,457,0.5,0.27,0.04,0.15,0.95,74.0,69.0
8282,26,2009.0,0,550,0.84,0.04,0.0,0.07,0.95,68.96767850559173,26.360820941378886
2782,26,2012.0,0,127,0.67,0.21,0.0,0.07,0.95,68.96767850559173,26.360820941378886
5707,4,2006.0,0,85,0.39,0.0,0.53,0.03,0.95,68.96767850559173,26.360820941378886
7460,17,2013.0,0,277,0.03,0.41,0.51,0.0,0.95,78.0,39.0
10924,15,1996.0,7,457,0.26,0.17,0.46,0.06,0.95,68.96767850559173,26.360820941378886
10223,17,2012.0,8,527,0.41,0.32,0.09,0.12,0.95,79.0,18.0
4818,16,2000.0,11,139,0.27,0.21,0.41,0.07,0.95,75.0,20.0
2552,17,2011.0,6,527,0.24,0.52,0.01,0.18,0.95,79.0,53.0
11283,6,2003.0,3,277,0.68,0.25,0.0,0.02,0.95,68.96767850559173,26.360820941378886
6380,15,1999.0,10,139,0.53,0.36,0.0,0.06,0.95,68.96767850559173,26.360820941378886
775,4,2008.0,0,275,0.65,0.22,0.0,0.09,0.95,68.96767850559173,26.360820941378886
470,28,2010.0,8,139,0.62,0.24,0.0,0.09,0.95,73.0,79.0
8779,17,2010.0,6,447,0.36,0.43,0.0,0.16,0.95,68.96767850559173,26.360820941378886
4661,26,2015.0,3,527,0.41,0.46,0.0,0.08,0.95,68.96767850559173,26.360820941378886
8698,26,2014.0,0,21,0.41,0.46,0.0,0.08,0.95,68.96767850559173,26.360820941378886
5248,17,2010.0,8,85,0.29,0.33,0.2,0.13,0.95,68.0,56.0
5072,17,2011.0,0,127,0.36,0.43,0.0,0.16,0.95,73.0,42.0
6295,28,2015.0,10,496,0.79,0.05,0.0,0.1,0.94,68.96767850559173,26.360820941378886
4862,16,2004.0,8,457,0.79,0.03,0.0,0.13,0.94,70.0,67.0
1534,16,2003.0,6,91,0.01,0.71,0.01,0.21,0.94,68.96767850559173,26.360820941378886
1506,26,2010.0,10,127,0.54,0.32,0.0,0.08,0.94,68.96767850559173,26.360820941378886
10032,7,2004.0,4,490,0.73,0.19,0.0,0.03,0.94,73.0,9.0
8985,2,2011.0,8,361,0.48,0.27,0.13,0.06,0.94,81.0,65.0
5866,15,1996.0,3,178,0.52,0.36,0.0,0.06,0.94,68.96767850559173,26.360820941378886
1325,16,2003.0,0,277,0.46,0.36,0.0,0.12,0.94,79.0,45.0
7968,28,2013.0,3,527,0.69,0.16,0.0,0.09,0.94,68.96767850559173,26.360820941378886
10242,17,2013.0,0,527,0.34,0.39,0.06,0.15,0.94,84.0,27.0
2064,16,2005.0,8,490,0.78,0.03,0.0,0.13,0.94,68.96767850559173,26.360820941378886
8696,17,2011.0,0,21,0.39,0.39,0.0,0.16,0.94,77.0,18.0
5356,29,2005.0,10,139,0.7,0.2,0.0,0.03,0.94,86.0,35.0
8154,15,1999.0,7,468,0.1,0.07,0.71,0.06,0.94,68.96767850559173,26.360820941378886
7151,19,2008.0,7,447,0.19,0.06,0.63,0.05,0.94,64.0,38.0
10752,17,2008.0,2,490,0.51,0.3,0.01,0.12,0.94,78.0,37.0
6375,28,2009.0,10,139,0.87,0.0,0.0,0.07,0.94,83.0,26.0
1078,17,2009.0,0,139,0.54,0.27,0.0,0.13,0.94,83.0,61.0
10290,26,2009.0,10,21,0.69,0.17,0.0,0.08,0.94,47.0,15.0
5326,15,1999.0,10,457,0.52,0.35,0.0,0.06,0.94,68.96767850559173,26.360820941378886
1105,16,2006.0,0,496,0.75,0.03,0.04,0.12,0.94,87.0,69.0
7892,18,2016.0,1,466,0.23,0.53,0.04,0.14,0.94,68.96767850559173,26.360820941378886
7428,29,2003.0,0,527,0.57,0.33,0.0,0.04,0.94,92.0,41.0
4149,16,2003.0,10,457,0.46,0.36,0.0,0.12,0.94,68.96767850559173,26.360820941378886
5315,16,2006.0,10,457,0.78,0.03,0.0,0.13,0.94,83.0,30.0
6459,16,2002.0,10,139,0.46,0.36,0.0,0.12,0.93,79.0,20.0
6562,17,2013.0,2,349,0.32,0.32,0.15,0.15,0.93,77.0,32.0
2655,18,2016.0,10,139,0.29,0.49,0.0,0.15,0.93,79.0,38.0
9983,4,2005.0,9,139,0.81,0.05,0.0,0.07,0.93,70.0,13.0
10283,29,2002.0,10,21,0.59,0.3,0.0,0.04,0.93,90.0,25.0
2387,30,2014.0,7,139,0.56,0.28,0.0,0.09,0.93,85.0,28.0
10901,17,2008.0,7,457,0.33,0.16,0.36,0.08,0.93,64.0,77.0
8641,17,2008.0,3,457,0.27,0.5,0.0,0.16,0.93,70.0,26.0
1659,6,2004.0,6,490,0.67,0.25,0.0,0.02,0.93,68.96767850559173,26.360820941378886
8898,0,1981.0,0,393,0.87,0.05,0.0,0.01,0.93,68.96767850559173,26.360820941378886
4949,2,2016.0,0,361,0.28,0.14,0.47,0.04,0.93,81.0,71.0
10362,10,1999.0,4,21,0.71,0.2,0.0,0.01,0.93,68.96767850559173,26.360820941378886
1317,11,1987.0,4,277,0.45,0.06,0.42,0.0,0.93,68.96767850559173,26.360820941378886
5681,11,1991.0,4,85,0.51,0.09,0.32,0.01,0.93,68.96767850559173,26.360820941378886
3769,26,2009.0,3,21,0.4,0.43,0.0,0.1,0.93,85.0,20.0
9573,6,2003.0,0,531,0.67,0.25,0.0,0.02,0.93,71.0,16.0
738,28,2009.0,0,447,0.51,0.25,0.09,0.08,0.93,90.0,86.0
5316,16,2007.0,10,457,0.77,0.03,0.0,0.13,0.93,83.0,25.0
1289,7,2006.0,6,490,0.72,0.19,0.0,0.03,0.93,71.0,21.0
1095,4,2007.0,9,183,0.85,0.01,0.0,0.07,0.93,61.0,11.0
4905,4,2010.0,7,466,0.53,0.09,0.27,0.05,0.93,66.0,58.0
6887,28,2009.0,8,91,0.36,0.45,0.02,0.1,0.93,77.0,47.0
4301,4,2010.0,7,283,0.0,0.0,0.93,0.0,0.93,68.96767850559173,26.360820941378886
5135,18,2014.0,0,550,0.37,0.4,0.0,0.15,0.93,73.0,43.0
10989,28,2011.0,3,21,0.87,0.0,0.0,0.06,0.93,39.0,5.0
8747,15,1999.0,6,527,0.52,0.35,0.0,0.06,0.93,66.0,8.0
1071,17,2008.0,8,527,0.44,0.34,0.0,0.15,0.93,76.0,48.0
9854,17,2014.0,0,550,0.33,0.43,0.02,0.15,0.93,80.0,5.0
492,13,2012.0,0,527,0.28,0.53,0.0,0.12,0.93,80.0,21.0
992,13,2012.0,8,496,0.42,0.41,0.0,0.1,0.93,89.0,38.0
9573,16,2003.0,0,277,0.45,0.35,0.0,0.12,0.92,59.0,29.0
2196,2,2013.0,1,361,0.17,0.2,0.53,0.03,0.92,71.0,27.0
10300,16,2001.0,9,511,0.45,0.35,0.0,0.12,0.92,63.0,17.0
6376,28,2010.0,10,139,0.86,0.0,0.0,0.06,0.92,86.0,29.0
18,15,2000.0,0,139,0.51,0.35,0.0,0.06,0.92,61.0,11.0
1289,26,2006.0,6,490,0.83,0.03,0.0,0.07,0.92,65.0,13.0
6007,4,2011.0,3,490,0.69,0.16,0.0,0.07,0.92,68.96767850559173,26.360820941378886
7171,4,2005.0,1,85,0.44,0.05,0.39,0.05,0.92,81.0,53.0
5324,18,2015.0,10,457,0.68,0.08,0.0,0.17,0.92,80.0,44.0
8855,17,2014.0,7,527,0.43,0.34,0.0,0.16,0.92,85.0,31.0
8855,28,2014.0,7,527,0.58,0.26,0.0,0.09,0.92,82.0,33.0
6470,15,1997.0,10,139,0.51,0.35,0.0,0.06,0.92,68.96767850559173,26.360820941378886
8869,15,1996.0,10,17,0.51,0.35,0.0,0.06,0.92,68.96767850559173,26.360820941378886
617,11,1985.0,4,361,0.39,0.09,0.43,0.01,0.92,68.96767850559173,26.360820941378886
4969,10,1999.0,2,139,0.63,0.27,0.0,0.02,0.92,68.96767850559173,26.360820941378886
5321,17,2012.0,10,457,0.86,0.0,0.0,0.06,0.92,87.0,23.0
8930,19,2006.0,0,490,0.55,0.21,0.0,0.16,0.92,48.0,9.0
1876,28,2010.0,0,139,0.63,0.2,0.02,0.07,0.92,73.0,71.0
10918,26,2011.0,3,361,0.23,0.42,0.18,0.09,0.92,60.0,34.0
10752,28,2008.0,2,490,0.58,0.26,0.0,0.08,0.92,79.0,47.0
8803,7,2006.0,6,447,0.71,0.18,0.0,0.03,0.92,59.0,32.0
9073,16,2003.0,6,143,0.45,0.35,0.0,0.12,0.92,68.96767850559173,26.360820941378886
10174,15,1996.0,2,457,0.12,0.08,0.66,0.06,0.92,68.96767850559173,26.360820941378886
933,28,2006.0,7,325,0.3,0.32,0.21,0.08,0.92,79.0,56.0
1151,17,2009.0,3,457,0.16,0.57,0.0,0.19,0.91,68.96767850559173,26.360820941378886
3936,2,2012.0,0,301,0.41,0.17,0.3,0.05,0.91,74.0,21.0
5017,26,2008.0,0,21,0.5,0.32,0.0,0.09,0.91,70.0,20.0
9133,16,2002.0,10,21,0.45,0.35,0.0,0.12,0.91,68.96767850559173,26.360820941378886
2652,26,2009.0,10,139,0.28,0.51,0.02,0.11,0.91,68.96767850559173,26.360820941378886
2649,17,2010.0,10,139,0.52,0.27,0.0,0.12,0.91,78.0,20.0
6693,26,2010.0,10,496,0.76,0.09,0.0,0.06,0.91,68.96767850559173,26.360820941378886
4971,16,2002.0,10,139,0.45,0.35,0.0,0.12,0.91,76.0,23.0
4328,18,2013.0,2,550,0.46,0.3,0.0,0.16,0.91,68.96767850559173,26.360820941378886
10216,28,2008.0,11,527,0.58,0.24,0.01,0.09,0.91,77.0,63.0
10210,16,2003.0,6,194,0.35,0.27,0.21,0.09,0.91,63.0,15.0
11160,26,2010.0,7,361,0.43,0.25,0.16,0.07,0.91,92.0,59.0
487,13,2008.0,1,527,0.01,0.83,0.0,0.07,0.91,68.96767850559173,26.360820941378886
3566,10,1998.0,4,217,0.72,0.17,0.0,0.01,0.91,68.96767850559173,26.360820941378886
1535,15,2000.0,6,91,0.02,0.8,0.02,0.07,0.91,90.0,13.0
2622,17,2011.0,0,502,0.25,0.13,0.46,0.06,0.91,57.0,25.0
6293,30,2013.0,10,496,0.7,0.11,0.0,0.09,0.91,86.0,15.0
8141,17,2012.0,10,139,0.35,0.41,0.02,0.14,0.91,81.0,38.0
8804,26,2008.0,6,447,0.48,0.32,0.02,0.09,0.91,56.0,26.0
123,26,2007.0,10,66,0.84,0.0,0.0,0.07,0.91,68.96767850559173,26.360820941378886
9284,23,1994.0,9,227,0.0,0.0,0.91,0.0,0.91,68.96767850559173,26.360820941378886
8801,29,2004.0,3,447,0.61,0.26,0.0,0.04,0.91,75.0,20.0
6887,17,2009.0,8,91,0.23,0.46,0.05,0.17,0.91,76.0,42.0
10127,16,2002.0,10,139,0.44,0.35,0.0,0.12,0.9,80.0,23.0
5247,28,2007.0,7,325,0.45,0.26,0.11,0.08,0.9,78.0,68.0
9130,18,2016.0,2,85,0.4,0.28,0.08,0.14,0.9,77.0,80.0
4656,30,2015.0,0,466,0.44,0.39,0.0,0.08,0.9,71.0,24.0
5896,23,1996.0,6,13,0.0,0.0,0.9,0.0,0.9,68.96767850559173,26.360820941378886
5330,16,2004.0,10,457,0.44,0.35,0.0,0.12,0.9,78.0,36.0
5588,28,2009.0,7,21,0.68,0.15,0.0,0.08,0.9,73.0,75.0
1121,16,2005.0,6,139,0.75,0.03,0.0,0.12,0.9,90.0,52.0
1729,28,2013.0,8,139,0.51,0.31,0.01,0.08,0.9,76.0,45.0
3022,28,2014.0,8,527,0.45,0.37,0.0,0.08,0.9,68.96767850559173,26.360820941378886
10071,28,2012.0,0,349,0.48,0.32,0.02,0.08,0.9,88.0,82.0
4118,17,2011.0,8,490,0.32,0.39,0.04,0.15,0.9,70.0,60.0
2068,15,1995.0,6,415,0.5,0.34,0.0,0.06,0.9,68.96767850559173,26.360820941378886
5066,18,2015.0,0,550,0.32,0.42,0.02,0.14,0.9,70.0,46.0
552,17,2009.0,0,527,0.32,0.42,0.0,0.16,0.9,68.96767850559173,26.360820941378886
9736,13,2014.0,7,66,0.32,0.51,0.0,0.07,0.9,71.0,64.0
67,15,1999.0,0,10,0.5,0.34,0.0,0.06,0.9,68.96767850559173,26.360820941378886
4154,16,2006.0,10,457,0.17,0.13,0.55,0.05,0.9,70.0,44.0
5361,17,2009.0,6,490,0.52,0.25,0.0,0.12,0.9,74.0,44.0
5410,18,2013.0,10,139,0.63,0.13,0.0,0.15,0.9,74.0,13.0
8797,29,2003.0,4,447,0.41,0.43,0.01,0.05,0.9,73.0,28.0
5413,10,1998.0,10,139,0.84,0.05,0.0,0.01,0.9,68.96767850559173,26.360820941378886
8901,16,2007.0,4,21,0.74,0.03,0.01,0.12,0.9,50.0,14.0
4445,29,2002.0,8,139,0.65,0.22,0.0,0.03,0.9,71.0,16.0
5072,4,2011.0,0,127,0.34,0.46,0.0,0.1,0.9,69.0,5.0
5069,2,2013.0,0,550,0.42,0.36,0.04,0.07,0.9,61.0,4.0
1770,17,2009.0,3,21,0.42,0.34,0.0,0.14,0.9,86.0,53.0
8698,28,2014.0,0,21,0.54,0.27,0.0,0.08,0.9,68.96767850559173,26.360820941378886
11130,29,2004.0,7,21,0.62,0.24,0.0,0.04,0.9,82.0,63.0
6339,29,2004.0,10,139,0.81,0.05,0.0,0.04,0.9,85.0,28.0
3922,16,2003.0,10,139,0.44,0.34,0.0,0.11,0.9,68.0,21.0
5083,26,2012.0,0,550,0.48,0.34,0.0,0.07,0.9,68.96767850559173,26.360820941378886
5388,6,2005.0,4,21,0.62,0.24,0.0,0.03,0.89,71.0,6.0
907,16,2005.0,10,531,0.74,0.03,0.0,0.12,0.89,76.0,25.0
9695,28,2010.0,10,490,0.73,0.1,0.0,0.06,0.89,68.0,11.0
1321,6,2001.0,4,277,0.6,0.22,0.05,0.02,0.89,91.0,22.0
8130,17,2011.0,8,457,0.66,0.11,0.04,0.08,0.89,67.0,64.0
10115,16,2005.0,10,139,0.74,0.03,0.0,0.12,0.89,83.0,29.0
2930,28,2012.0,10,139,0.17,0.62,0.0,0.1,0.89,77.0,47.0
1484,6,2004.0,1,361,0.46,0.17,0.24,0.02,0.89,84.0,16.0
3184,6,2004.0,11,361,0.42,0.16,0.3,0.02,0.89,85.0,38.0
1290,26,2011.0,6,127,0.43,0.37,0.0,0.09,0.89,68.96767850559173,26.360820941378886
10345,4,2008.0,5,327,0.3,0.49,0.0,0.1,0.89,76.0,8.0
7275,5,2001.0,11,361,0.0,0.0,0.89,0.0,0.89,68.96767850559173,26.360820941378886
5325,18,2016.0,0,457,0.72,0.0,0.0,0.17,0.89,68.96767850559173,26.360820941378886
4865,19,2006.0,8,457,0.44,0.27,0.0,0.18,0.89,77.0,56.0
3171,7,2003.0,0,490,0.69,0.18,0.0,0.02,0.89,62.0,11.0
5135,28,2014.0,0,550,0.48,0.33,0.0,0.08,0.89,68.96767850559173,26.360820941378886
148,15,1997.0,9,457,0.16,0.11,0.56,0.06,0.89,83.0,10.0
6410,16,2001.0,10,447,0.44,0.34,0.0,0.11,0.89,85.0,16.0
7542,17,2008.0,6,127,0.42,0.33,0.0,0.14,0.89,83.0,43.0
10881,26,2008.0,10,53,0.38,0.29,0.15,0.08,0.89,68.96767850559173,26.360820941378886
7846,19,2009.0,8,457,0.27,0.35,0.05,0.21,0.89,81.0,67.0
1238,4,2008.0,8,21,0.56,0.25,0.0,0.08,0.89,75.0,12.0
10122,17,2011.0,10,139,0.52,0.25,0.0,0.11,0.89,80.0,41.0
1170,26,2008.0,1,527,0.36,0.43,0.0,0.1,0.89,68.96767850559173,26.360820941378886
5327,15,2000.0,10,457,0.49,0.34,0.0,0.06,0.89,68.96767850559173,26.360820941378886
9825,17,2012.0,4,457,0.6,0.18,0.0,0.11,0.89,68.96767850559173,26.360820941378886
2917,26,2008.0,10,139,0.28,0.51,0.0,0.09,0.89,80.0,18.0
8643,16,2006.0,3,457,0.0,0.68,0.0,0.2,0.89,68.96767850559173,26.360820941378886
5062,17,2009.0,0,21,0.47,0.29,0.0,0.13,0.89,70.0,25.0
8338,23,1995.0,7,468,0.0,0.0,0.89,0.0,0.89,68.96767850559173,26.360820941378886
3267,4,2008.0,7,361,0.83,0.0,0.0,0.06,0.89,70.0,17.0
1150,17,2008.0,3,457,0.28,0.47,0.0,0.13,0.89,68.96767850559173,26.360820941378886
6378,17,2012.0,0,139,0.82,0.0,0.0,0.07,0.89,79.0,9.0
8206,26,2008.0,3,447,0.41,0.37,0.01,0.09,0.88,68.0,43.0
5686,15,1996.0,4,85,0.44,0.3,0.09,0.06,0.88,68.96767850559173,26.360820941378886
9978,17,2007.0,0,139,0.38,0.36,0.0,0.15,0.88,71.0,30.0
1230,13,2009.0,8,21,0.01,0.79,0.0,0.09,0.88,86.0,40.0
10046,17,2011.0,0,466,0.27,0.46,0.0,0.15,0.88,78.0,37.0
2885,28,2010.0,6,91,0.18,0.59,0.01,0.1,0.88,84.0,43.0
1241,17,2009.0,8,527,0.35,0.37,0.01,0.15,0.88,78.0,47.0
5893,28,2015.0,1,336,0.48,0.33,0.0,0.08,0.88,68.96767850559173,26.360820941378886
6299,16,2005.0,0,496,0.43,0.34,0.0,0.11,0.88,84.0,23.0
2262,19,2011.0,2,466,0.21,0.12,0.46,0.08,0.88,78.0,52.0
1154,16,2007.0,3,457,0.32,0.06,0.0,0.5,0.88,68.96767850559173,26.360820941378886
9046,15,1996.0,8,84,0.49,0.33,0.0,0.06,0.88,68.96767850559173,26.360820941378886
5998,26,2006.0,6,527,0.8,0.0,0.01,0.07,0.88,51.0,11.0
3027,30,2016.0,0,527,0.47,0.33,0.0,0.08,0.88,77.0,27.0
7834,2,2012.0,0,85,0.3,0.22,0.3,0.05,0.88,82.0,78.0
8792,4,2008.0,7,447,0.5,0.29,0.01,0.08,0.88,74.0,55.0
9053,4,2008.0,0,290,0.5,0.28,0.0,0.09,0.88,61.0,8.0
3680,13,2008.0,0,496,0.01,0.79,0.0,0.07,0.88,90.0,40.0
7945,28,2010.0,3,294,0.73,0.09,0.0,0.06,0.88,93.0,57.0
10754,28,2010.0,2,490,0.44,0.35,0.0,0.08,0.88,75.0,49.0
2676,16,2004.0,10,201,0.43,0.33,0.0,0.11,0.88,86.0,25.0
994,18,2015.0,8,496,0.38,0.33,0.03,0.14,0.88,82.0,49.0
1699,29,2003.0,9,325,0.65,0.19,0.0,0.03,0.87,88.0,49.0
5394,26,2007.0,10,139,0.8,0.0,0.0,0.07,0.87,76.0,29.0
8879,15,2001.0,8,498,0.49,0.33,0.0,0.06,0.87,48.0,4.0
3524,15,1995.0,4,104,0.49,0.33,0.0,0.06,0.87,68.96767850559173,26.360820941378886
2884,26,2009.0,6,91,0.15,0.62,0.0,0.11,0.87,69.0,29.0
2045,23,1994.0,10,13,0.0,0.0,0.87,0.0,0.87,68.96767850559173,26.360820941378886
10224,29,2003.0,8,527,0.61,0.24,0.0,0.03,0.87,81.0,33.0
8707,28,2012.0,0,467,0.38,0.4,0.01,0.08,0.87,80.0,47.0
4914,28,2012.0,7,139,0.55,0.24,0.01,0.07,0.87,80.0,71.0
5775,19,2004.0,11,277,0.32,0.26,0.12,0.17,0.87,68.96767850559173,26.360820941378886
6635,15,1997.0,6,244,0.43,0.29,0.09,0.06,0.87,68.96767850559173,26.360820941378886
6046,2,2015.0,0,577,0.0,0.0,0.87,0.0,0.87,68.96767850559173,26.360820941378886
4904,16,2008.0,7,466,0.73,0.03,0.0,0.12,0.87,68.0,20.0
7152,19,2009.0,7,447,0.08,0.11,0.62,0.06,0.87,69.0,27.0
7081,4,2008.0,3,400,0.0,0.81,0.0,0.06,0.87,68.96767850559173,26.360820941378886
5836,28,2011.0,3,527,0.62,0.18,0.0,0.07,0.87,63.0,31.0
6422,15,1996.0,10,457,0.48,0.33,0.0,0.06,0.87,68.96767850559173,26.360820941378886
5195,17,2012.0,0,457,0.42,0.3,0.01,0.15,0.87,73.0,69.0
10285,16,2006.0,10,21,0.72,0.03,0.0,0.12,0.87,69.0,17.0
6456,15,1998.0,10,139,0.48,0.33,0.0,0.06,0.87,68.96767850559173,26.360820941378886
3382,28,2008.0,6,91,0.33,0.44,0.01,0.09,0.87,87.0,62.0
2099,28,2007.0,6,91,0.38,0.4,0.0,0.09,0.87,83.0,59.0
1149,19,2008.0,3,457,0.2,0.44,0.0,0.23,0.87,68.96767850559173,26.360820941378886
7779,28,2009.0,8,490,0.48,0.29,0.01,0.09,0.87,85.0,84.0
3091,16,2005.0,2,139,0.72,0.03,0.0,0.12,0.87,88.0,37.0
1586,29,2002.0,8,438,0.48,0.37,0.0,0.02,0.87,65.0,14.0
5066,28,2015.0,0,550,0.47,0.32,0.0,0.08,0.87,68.96767850559173,26.360820941378886
10425,16,2002.0,10,139,0.43,0.33,0.0,0.11,0.87,65.0,17.0
1612,26,2008.0,9,6,0.51,0.27,0.01,0.08,0.87,62.0,17.0
1071,28,2008.0,8,527,0.47,0.3,0.0,0.09,0.87,76.0,65.0
10611,15,2000.0,7,101,0.3,0.2,0.3,0.06,0.87,92.0,19.0
10839,16,2007.0,0,502,0.11,0.09,0.64,0.03,0.87,55.0,14.0
2766,0,1982.0,3,416,0.81,0.05,0.0,0.01,0.87,68.96767850559173,26.360820941378886
1729,17,2013.0,8,139,0.26,0.42,0.03,0.16,0.87,77.0,23.0
